-28.59453328972869,-43.39451750908083
74.36211907217265,8.539946244404463
-8.276563808595073,65.7558975753037
48.14903459857349,21.794002341769616
21.816078009978682,-87.76150675229232
72.65872148936043,-14.718996820390334
-92.5071260205229,41.66807109074789
2.8586972177186074,77.91015336455202
105.59706158493121,-75.17279731496053
58.39048281210437,-81.579071836164
-86.22302017389231,54.90477634447404
165.9713557401768,-56.70526606593638
-89.7525575832217,17.422572047647204
143.34228539766323,76.15485125569084
-127.31089615281378,35.58045088155748
48.14939815193083,21.793713588126327
-46.74964839357603,86.49299083802994
-59.61487035602333,-46.905582630312054
-108.23118214332374,-25.459370887053726
14.616022373410697,-19.56655779707738
-19.67324248580932,-43.339129848927435
40.59800765122014,28.19881706623003
-163.71571278161616,13.295892418105344
-137.83165393734737,-50.31710182023453
166.98175224518766,18.57345858943786
111.6780775684819,72.38971435453612
17.531760021034795,-87.47251001435014
150.6536380608848,-59.503624662624894
-171.79832317196724,-13.388561190882204
21.816264333945615,-87.76173388979076
48.14928670510353,21.793889035590066
-163.54933359409048,-39.440953251526686
148.6842049910592,83.98957466693659
148.6844979144427,83.98944022863098
109.14459508553094,-9.365429376656822
-30.80951378293096,27.149929480860372
-159.10166111604315,31.71632140344824
113.72856268151676,-71.89080748123759
-179.588541144677,-1.1560503864079033
-89.75268461434023,17.422134785174073
106.04986387997944,-30.143497660977772
74.36223282886527,8.539221981149602
-53.19877855974875,-38.18194730474305
21.81614442648625,-87.76098663182242
-92.50717036178298,41.66806038782869
-179.45079325899619,-55.38492620023529
-68.34693857284154,41.36972892513933
-111.8193989513173,-56.388284697132676
-20.76695536875958,-58.53250186652375
-23.698336123103743,19.959486808031173
21.81600278862734,-87.76134998152891
111.678205139393,72.3898773888875
-20.766948940755174,-58.53249168987343
143.581880450364,33.11712524136188
-92.50715750059985,41.668048755249146
86.96683872363539,-29.53495796663656
34.66319252980865,-20.717709385734693
49.46396016169409,-21.843202171529587
17.532060074632046,-87.47267744621163
-53.893379539192324,-57.54218325558245
121.55802565073068,-44.83212697734585
113.20798643422349,7.251098893589026
42.61272471036653,-44.90864012900141
-10.027883052258215,-71.87316915838218
113.2082990133617,7.250997219551762
-137.83188295229942,-50.31688745779227
146.92063162714734,0.8435780199973654
178.65352002097367,75.04884241687188
106.05010561477238,-30.143218006731832
-127.31092397867127,35.5807676697354
-135.39799798717766,-52.096196976731214
106.04984147644213,-30.143417662594164
-20.766938693336197,-58.53248130396388
113.72926952025068,-71.89086650564887
14.615946768002066,-19.566711707773297
147.50873165320013,86.9012131302031
40.598074998077955,28.1988865852631
